fact_sales_id,product_key,business_partner_key,created_date_key,modified_date_key,employee_key,order_id,item_id,sls_order_product_id,sls_order_quantity,sls_order_net_amount,total_price,order_created_by,order_created_at,order_changed_by,order_changed_at,order_fiscal_variant,order_fiscal_year_period,order_partner_id,order_org,currency,order_gross_amount,order_net_amount,order_tax_amount,lifecycle_status,billing_status,delivery_status,dwh_create_date
1576,7,21,2908218281039042288,-7713035001817899974,0000000005,0500000272,0000000100,CB-1161,3,349.125,1047.375,0000000005,2019-03-16,0000000005,2019-03-20,K4,2019-03-31,0100000020,APJ,USD,133010,116383.750,16626.250,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1577,21,33,1867189166898147933,6153452514902236199,0000000014,0500000273,0000000010,EB-1136,8,4375.000,35000.000,0000000014,2019-03-18,0000000014,2019-03-22,K4,2019-03-31,0100000032,AMER,USD,153073,133938.875,19134.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1578,38,33,1867189166898147933,6153452514902236199,0000000014,0500000273,0000000020,RC-1056,8,2186.625,17493.000,0000000014,2019-03-18,0000000014,2019-03-22,K4,2019-03-31,0100000032,AMER,USD,153073,133938.875,19134.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1579,36,33,1867189166898147933,6153452514902236199,0000000014,0500000273,0000000030,RC-1054,7,4811.625,33681.375,0000000014,2019-03-18,0000000014,2019-03-22,K4,2019-03-31,0100000032,AMER,USD,153073,133938.875,19134.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1580,1,33,1867189166898147933,6153452514902236199,0000000014,0500000273,0000000040,BX-1011,7,217.875,1525.125,0000000014,2019-03-18,0000000014,2019-03-22,K4,2019-03-31,0100000032,AMER,USD,153073,133938.875,19134.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1581,30,33,1867189166898147933,6153452514902236199,0000000014,0500000273,0000000050,MB-1032,4,1136.625,4546.500,0000000014,2019-03-18,0000000014,2019-03-22,K4,2019-03-31,0100000032,AMER,USD,153073,133938.875,19134.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1582,22,33,1867189166898147933,6153452514902236199,0000000014,0500000273,0000000060,EB-1137,6,6912.500,41475.000,0000000014,2019-03-18,0000000014,2019-03-22,K4,2019-03-31,0100000032,AMER,USD,153073,133938.875,19134.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1583,1,33,1867189166898147933,6153452514902236199,0000000014,0500000273,0000000070,BX-1011,1,217.875,217.875,0000000014,2019-03-18,0000000014,2019-03-22,K4,2019-03-31,0100000032,AMER,USD,153073,133938.875,19134.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1584,42,31,-2383093543316959322,-3433362586209728520,0000000009,0500000274,0000000010,RO-1003,5,630.875,3154.375,0000000009,2019-03-21,0000000009,2019-03-26,K4,2019-03-31,0100000030,AMER,USD,84470,73911.250,10558.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1585,6,31,-2383093543316959322,-3433362586209728520,0000000009,0500000274,0000000020,BX-1016,3,279.125,837.375,0000000009,2019-03-21,0000000009,2019-03-26,K4,2019-03-31,0100000030,AMER,USD,84470,73911.250,10558.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1586,9,31,-2383093543316959322,-3433362586209728520,0000000009,0500000274,0000000030,CB-1163,8,252.000,2016.000,0000000009,2019-03-21,0000000009,2019-03-26,K4,2019-03-31,0100000030,AMER,USD,84470,73911.250,10558.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1587,21,31,-2383093543316959322,-3433362586209728520,0000000009,0500000274,0000000040,EB-1136,3,4375.000,13125.000,0000000009,2019-03-21,0000000009,2019-03-26,K4,2019-03-31,0100000030,AMER,USD,84470,73911.250,10558.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1588,9,31,-2383093543316959322,-3433362586209728520,0000000009,0500000274,0000000050,CB-1163,7,252.000,1764.000,0000000009,2019-03-21,0000000009,2019-03-26,K4,2019-03-31,0100000030,AMER,USD,84470,73911.250,10558.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1589,28,31,-2383093543316959322,-3433362586209728520,0000000009,0500000274,0000000060,HB-1176,4,1049.125,4196.500,0000000009,2019-03-21,0000000009,2019-03-26,K4,2019-03-31,0100000030,AMER,USD,84470,73911.250,10558.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1590,17,31,-2383093543316959322,-3433362586209728520,0000000009,0500000274,0000000070,EB-1132,10,1662.500,16625.000,0000000009,2019-03-21,0000000009,2019-03-26,K4,2019-03-31,0100000030,AMER,USD,84470,73911.250,10558.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1591,35,31,-2383093543316959322,-3433362586209728520,0000000009,0500000274,0000000080,RC-1053,8,4024.125,32193.000,0000000009,2019-03-21,0000000009,2019-03-26,K4,2019-03-31,0100000030,AMER,USD,84470,73911.250,10558.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1592,6,17,7509695746777868135,-1970634403540240203,0000000004,0500000275,0000000010,BX-1016,10,279.125,2791.250,0000000004,2019-03-23,0000000004,2019-03-24,K4,2019-03-31,0100000016,APJ,USD,34807,30456.125,4350.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1593,17,17,7509695746777868135,-1970634403540240203,0000000004,0500000275,0000000020,EB-1132,3,1662.500,4987.500,0000000004,2019-03-23,0000000004,2019-03-24,K4,2019-03-31,0100000016,APJ,USD,34807,30456.125,4350.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1594,42,17,7509695746777868135,-1970634403540240203,0000000004,0500000275,0000000030,RO-1003,6,630.875,3785.250,0000000004,2019-03-23,0000000004,2019-03-24,K4,2019-03-31,0100000016,APJ,USD,34807,30456.125,4350.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1595,7,17,7509695746777868135,-1970634403540240203,0000000004,0500000275,0000000040,CB-1161,9,349.125,3142.125,0000000004,2019-03-23,0000000004,2019-03-24,K4,2019-03-31,0100000016,APJ,USD,34807,30456.125,4350.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1596,18,17,7509695746777868135,-1970634403540240203,0000000004,0500000275,0000000050,EB-1133,8,1968.750,15750.000,0000000004,2019-03-23,0000000004,2019-03-24,K4,2019-03-31,0100000016,APJ,USD,34807,30456.125,4350.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1597,29,25,-1541379430583208661,-3433362586209728520,0000000004,0500000276,0000000010,MB-1031,10,567.875,5678.750,0000000004,2019-03-24,0000000004,2019-03-26,K4,2019-03-31,0100000024,APJ,USD,125849,110117.875,15731.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1598,19,25,-1541379430583208661,-3433362586209728520,0000000004,0500000276,0000000020,EB-1134,9,4200.000,37800.000,0000000004,2019-03-24,0000000004,2019-03-26,K4,2019-03-31,0100000024,APJ,USD,125849,110117.875,15731.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1599,3,25,-1541379430583208661,-3433362586209728520,0000000004,0500000276,0000000030,BX-1013,6,392.875,2357.250,0000000004,2019-03-24,0000000004,2019-03-26,K4,2019-03-31,0100000024,APJ,USD,125849,110117.875,15731.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1600,31,25,-1541379430583208661,-3433362586209728520,0000000004,0500000276,0000000040,MB-1033,3,3499.125,10497.375,0000000004,2019-03-24,0000000004,2019-03-26,K4,2019-03-31,0100000024,APJ,USD,125849,110117.875,15731.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1601,6,25,-1541379430583208661,-3433362586209728520,0000000004,0500000276,0000000050,BX-1016,7,279.125,1953.875,0000000004,2019-03-24,0000000004,2019-03-26,K4,2019-03-31,0100000024,APJ,USD,125849,110117.875,15731.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1602,3,25,-1541379430583208661,-3433362586209728520,0000000004,0500000276,0000000060,BX-1013,6,392.875,2357.250,0000000004,2019-03-24,0000000004,2019-03-26,K4,2019-03-31,0100000024,APJ,USD,125849,110117.875,15731.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1603,17,25,-1541379430583208661,-3433362586209728520,0000000004,0500000276,0000000070,EB-1132,7,1662.500,11637.500,0000000004,2019-03-24,0000000004,2019-03-26,K4,2019-03-31,0100000024,APJ,USD,125849,110117.875,15731.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1604,39,25,-1541379430583208661,-3433362586209728520,0000000004,0500000276,0000000080,RC-1057,5,4374.125,21870.625,0000000004,2019-03-24,0000000004,2019-03-26,K4,2019-03-31,0100000024,APJ,USD,125849,110117.875,15731.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1605,12,25,-1541379430583208661,-3433362586209728520,0000000004,0500000276,0000000090,CC-1023,9,1190.875,10717.875,0000000004,2019-03-24,0000000004,2019-03-26,K4,2019-03-31,0100000024,APJ,USD,125849,110117.875,15731.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1606,37,25,-1541379430583208661,-3433362586209728520,0000000004,0500000276,0000000100,RC-1055,3,1749.125,5247.375,0000000004,2019-03-24,0000000004,2019-03-26,K4,2019-03-31,0100000024,APJ,USD,125849,110117.875,15731.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1607,8,10,-2431213469520532903,749945543001860173,0000000008,0500000277,0000000010,CB-1162,5,350.000,1750.000,0000000008,2019-03-27,0000000008,2019-03-31,K4,2019-03-31,0100000009,EMEA,USD,45986,40237.750,5748.250,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1608,35,10,-2431213469520532903,749945543001860173,0000000008,0500000277,0000000020,RC-1053,8,4024.125,32193.000,0000000008,2019-03-27,0000000008,2019-03-31,K4,2019-03-31,0100000009,EMEA,USD,45986,40237.750,5748.250,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1609,28,10,-2431213469520532903,749945543001860173,0000000008,0500000277,0000000030,HB-1176,6,1049.125,6294.750,0000000008,2019-03-27,0000000008,2019-03-31,K4,2019-03-31,0100000009,EMEA,USD,45986,40237.750,5748.250,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1610,17,14,-4880043264364785687,2428709462021164857,0000000008,0500000278,0000000010,EB-1132,1,1662.500,1662.500,0000000008,2019-03-28,0000000008,2019-03-30,K4,2019-03-31,0100000013,EMEA,USD,23155,20260.625,2894.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1611,42,14,-4880043264364785687,2428709462021164857,0000000008,0500000278,0000000020,RO-1003,10,630.875,6308.750,0000000008,2019-03-28,0000000008,2019-03-30,K4,2019-03-31,0100000013,EMEA,USD,23155,20260.625,2894.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1612,12,14,-4880043264364785687,2428709462021164857,0000000008,0500000278,0000000030,CC-1023,9,1190.875,10717.875,0000000008,2019-03-28,0000000008,2019-03-30,K4,2019-03-31,0100000013,EMEA,USD,23155,20260.625,2894.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1613,3,14,-4880043264364785687,2428709462021164857,0000000008,0500000278,0000000040,BX-1013,4,392.875,1571.500,0000000008,2019-03-28,0000000008,2019-03-30,K4,2019-03-31,0100000013,EMEA,USD,23155,20260.625,2894.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1614,42,34,-5929582373967602458,6318283849878468510,0000000001,0500000279,0000000010,RO-1003,5,630.875,3154.375,0000000001,2019-03-31,0000000001,2019-04-03,K4,2019-03-31,0100000033,AMER,USD,50696,44359.000,6337.000,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1615,40,34,-5929582373967602458,6318283849878468510,0000000001,0500000279,0000000020,RO-1001,4,459.375,1837.500,0000000001,2019-03-31,0000000001,2019-04-03,K4,2019-03-31,0100000033,AMER,USD,50696,44359.000,6337.000,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1616,39,34,-5929582373967602458,6318283849878468510,0000000001,0500000279,0000000030,RC-1057,9,4374.125,39367.125,0000000001,2019-03-31,0000000001,2019-04-03,K4,2019-03-31,0100000033,AMER,USD,50696,44359.000,6337.000,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1617,19,39,-5818173291160644671,-6600808561605386370,0000000002,0500000280,0000000010,EB-1134,9,4200.000,37800.000,0000000002,2019-04-02,0000000002,2019-04-06,K4,2019-04-30,0100000038,EMEA,USD,71416,62489.000,8927.000,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1618,25,39,-5818173291160644671,-6600808561605386370,0000000002,0500000280,0000000020,HB-1173,6,567.875,3407.250,0000000002,2019-04-02,0000000002,2019-04-06,K4,2019-04-30,0100000038,EMEA,USD,71416,62489.000,8927.000,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1619,22,39,-5818173291160644671,-6600808561605386370,0000000002,0500000280,0000000030,EB-1137,1,6912.500,6912.500,0000000002,2019-04-02,0000000002,2019-04-06,K4,2019-04-30,0100000038,EMEA,USD,71416,62489.000,8927.000,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1620,7,39,-5818173291160644671,-6600808561605386370,0000000002,0500000280,0000000040,CB-1161,6,349.125,2094.750,0000000002,2019-04-02,0000000002,2019-04-06,K4,2019-04-30,0100000038,EMEA,USD,71416,62489.000,8927.000,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1621,25,39,-5818173291160644671,-6600808561605386370,0000000002,0500000280,0000000050,HB-1173,7,567.875,3975.125,0000000002,2019-04-02,0000000002,2019-04-06,K4,2019-04-30,0100000038,EMEA,USD,71416,62489.000,8927.000,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1622,27,39,-5818173291160644671,-6600808561605386370,0000000002,0500000280,0000000060,HB-1175,7,786.625,5506.375,0000000002,2019-04-02,0000000002,2019-04-06,K4,2019-04-30,0100000038,EMEA,USD,71416,62489.000,8927.000,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1623,2,39,-5818173291160644671,-6600808561605386370,0000000002,0500000280,0000000070,BX-1012,8,349.125,2793.000,0000000002,2019-04-02,0000000002,2019-04-06,K4,2019-04-30,0100000038,EMEA,USD,71416,62489.000,8927.000,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1624,30,34,6863176783448414925,-5784825929360094911,0000000013,0500000281,0000000010,MB-1032,6,1136.625,6819.750,0000000013,2019-04-04,0000000013,2019-04-05,K4,2019-04-30,0100000033,AMER,USD,82497,72184.875,10312.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1625,37,34,6863176783448414925,-5784825929360094911,0000000013,0500000281,0000000020,RC-1055,10,1749.125,17491.250,0000000013,2019-04-04,0000000013,2019-04-05,K4,2019-04-30,0100000033,AMER,USD,82497,72184.875,10312.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1626,9,34,6863176783448414925,-5784825929360094911,0000000013,0500000281,0000000030,CB-1163,1,252.000,252.000,0000000013,2019-04-04,0000000013,2019-04-05,K4,2019-04-30,0100000033,AMER,USD,82497,72184.875,10312.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1627,3,34,6863176783448414925,-5784825929360094911,0000000013,0500000281,0000000040,BX-1013,10,392.875,3928.750,0000000013,2019-04-04,0000000013,2019-04-05,K4,2019-04-30,0100000033,AMER,USD,82497,72184.875,10312.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1628,32,34,6863176783448414925,-5784825929360094911,0000000013,0500000281,0000000050,MB-1034,4,2186.625,8746.500,0000000013,2019-04-04,0000000013,2019-04-05,K4,2019-04-30,0100000033,AMER,USD,82497,72184.875,10312.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1629,13,34,6863176783448414925,-5784825929360094911,0000000013,0500000281,0000000060,DB-1081,1,1311.625,1311.625,0000000013,2019-04-04,0000000013,2019-04-05,K4,2019-04-30,0100000033,AMER,USD,82497,72184.875,10312.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1630,26,34,6863176783448414925,-5784825929360094911,0000000013,0500000281,0000000070,HB-1174,7,331.625,2321.375,0000000013,2019-04-04,0000000013,2019-04-05,K4,2019-04-30,0100000033,AMER,USD,82497,72184.875,10312.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1631,7,34,6863176783448414925,-5784825929360094911,0000000013,0500000281,0000000080,CB-1161,7,349.125,2443.875,0000000013,2019-04-04,0000000013,2019-04-05,K4,2019-04-30,0100000033,AMER,USD,82497,72184.875,10312.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1632,36,34,6863176783448414925,-5784825929360094911,0000000013,0500000281,0000000090,RC-1054,6,4811.625,28869.750,0000000013,2019-04-04,0000000013,2019-04-05,K4,2019-04-30,0100000033,AMER,USD,82497,72184.875,10312.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1633,22,24,390117021160957449,-5233016684690717228,0000000005,0500000282,0000000010,EB-1137,7,6912.500,48387.500,0000000005,2019-04-07,0000000005,2019-04-10,K4,2019-04-30,0100000023,APJ,USD,182951,160082.125,22868.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1634,22,24,390117021160957449,-5233016684690717228,0000000005,0500000282,0000000020,EB-1137,10,6912.500,69125.000,0000000005,2019-04-07,0000000005,2019-04-10,K4,2019-04-30,0100000023,APJ,USD,182951,160082.125,22868.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1635,9,24,390117021160957449,-5233016684690717228,0000000005,0500000282,0000000030,CB-1163,8,252.000,2016.000,0000000005,2019-04-07,0000000005,2019-04-10,K4,2019-04-30,0100000023,APJ,USD,182951,160082.125,22868.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1636,12,24,390117021160957449,-5233016684690717228,0000000005,0500000282,0000000040,CC-1023,1,1190.875,1190.875,0000000005,2019-04-07,0000000005,2019-04-10,K4,2019-04-30,0100000023,APJ,USD,182951,160082.125,22868.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1637,5,24,390117021160957449,-5233016684690717228,0000000005,0500000282,0000000050,BX-1015,3,261.625,784.875,0000000005,2019-04-07,0000000005,2019-04-10,K4,2019-04-30,0100000023,APJ,USD,182951,160082.125,22868.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1638,21,24,390117021160957449,-5233016684690717228,0000000005,0500000282,0000000060,EB-1136,8,4375.000,35000.000,0000000005,2019-04-07,0000000005,2019-04-10,K4,2019-04-30,0100000023,APJ,USD,182951,160082.125,22868.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1639,5,24,390117021160957449,-5233016684690717228,0000000005,0500000282,0000000070,BX-1015,9,261.625,2354.625,0000000005,2019-04-07,0000000005,2019-04-10,K4,2019-04-30,0100000023,APJ,USD,182951,160082.125,22868.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1640,23,24,390117021160957449,-5233016684690717228,0000000005,0500000282,0000000080,HB-1171,2,611.625,1223.250,0000000005,2019-04-07,0000000005,2019-04-10,K4,2019-04-30,0100000023,APJ,USD,182951,160082.125,22868.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1641,41,34,-4430688861042048555,6619096103989361208,0000000001,0500000283,0000000010,RO-1002,9,602.875,5425.875,0000000001,2019-04-10,0000000001,2019-04-11,K4,2019-04-30,0100000033,AMER,USD,6201,5425.875,775.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1642,14,5,-4430688861042048555,2495988802488289315,0000000010,0500000284,0000000010,DB-1082,1,1093.750,1093.750,0000000010,2019-04-10,0000000010,2019-04-12,K4,2019-04-30,0100000004,AMER,USD,64502,56439.250,8062.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1643,27,5,-4430688861042048555,2495988802488289315,0000000010,0500000284,0000000020,HB-1175,1,786.625,786.625,0000000010,2019-04-10,0000000010,2019-04-12,K4,2019-04-30,0100000004,AMER,USD,64502,56439.250,8062.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1644,19,5,-4430688861042048555,2495988802488289315,0000000010,0500000284,0000000030,EB-1134,1,4200.000,4200.000,0000000010,2019-04-10,0000000010,2019-04-12,K4,2019-04-30,0100000004,AMER,USD,64502,56439.250,8062.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1645,9,5,-4430688861042048555,2495988802488289315,0000000010,0500000284,0000000040,CB-1163,10,252.000,2520.000,0000000010,2019-04-10,0000000010,2019-04-12,K4,2019-04-30,0100000004,AMER,USD,64502,56439.250,8062.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1646,5,5,-4430688861042048555,2495988802488289315,0000000010,0500000284,0000000050,BX-1015,9,261.625,2354.625,0000000010,2019-04-10,0000000010,2019-04-12,K4,2019-04-30,0100000004,AMER,USD,64502,56439.250,8062.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1647,28,5,-4430688861042048555,2495988802488289315,0000000010,0500000284,0000000060,HB-1176,10,1049.125,10491.250,0000000010,2019-04-10,0000000010,2019-04-12,K4,2019-04-30,0100000004,AMER,USD,64502,56439.250,8062.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1648,39,5,-4430688861042048555,2495988802488289315,0000000010,0500000284,0000000070,RC-1057,8,4374.125,34993.000,0000000010,2019-04-10,0000000010,2019-04-12,K4,2019-04-30,0100000004,AMER,USD,64502,56439.250,8062.750,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1649,41,28,-5631453366433803531,2495988802488289315,0000000002,0500000285,0000000010,RO-1002,8,602.875,4823.000,0000000002,2019-04-11,0000000002,2019-04-12,K4,2019-04-30,0100000027,EMEA,USD,53005,46379.375,6625.625,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1650,32,28,-5631453366433803531,2495988802488289315,0000000002,0500000285,0000000020,MB-1034,5,2186.625,10933.125,0000000002,2019-04-11,0000000002,2019-04-12,K4,2019-04-30,0100000027,EMEA,USD,53005,46379.375,6625.625,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1651,19,28,-5631453366433803531,2495988802488289315,0000000002,0500000285,0000000030,EB-1134,5,4200.000,21000.000,0000000002,2019-04-11,0000000002,2019-04-12,K4,2019-04-30,0100000027,EMEA,USD,53005,46379.375,6625.625,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1652,36,28,-5631453366433803531,2495988802488289315,0000000002,0500000285,0000000040,RC-1054,2,4811.625,9623.250,0000000002,2019-04-11,0000000002,2019-04-12,K4,2019-04-30,0100000027,EMEA,USD,53005,46379.375,6625.625,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1653,29,33,1897736107879867204,6909637265233045386,0000000012,0500000286,0000000010,MB-1031,4,567.875,2271.500,0000000012,2019-04-14,0000000012,2019-04-15,K4,2019-04-30,0100000032,AMER,USD,11580,10132.500,1447.500,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1654,29,33,1897736107879867204,6909637265233045386,0000000012,0500000286,0000000020,MB-1031,9,567.875,5110.875,0000000012,2019-04-14,0000000012,2019-04-15,K4,2019-04-30,0100000032,AMER,USD,11580,10132.500,1447.500,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1655,3,33,1897736107879867204,6909637265233045386,0000000012,0500000286,0000000030,BX-1013,7,392.875,2750.125,0000000012,2019-04-14,0000000012,2019-04-15,K4,2019-04-30,0100000032,AMER,USD,11580,10132.500,1447.500,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1656,11,25,4236585057958586567,8835269087991553017,0000000005,0500000287,0000000010,CC-1022,1,1050.000,1050.000,0000000005,2019-04-17,0000000005,2019-04-22,K4,2019-04-30,0100000024,APJ,USD,79400,69475.000,9925.000,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1657,5,25,4236585057958586567,8835269087991553017,0000000005,0500000287,0000000020,BX-1015,5,261.625,1308.125,0000000005,2019-04-17,0000000005,2019-04-22,K4,2019-04-30,0100000024,APJ,USD,79400,69475.000,9925.000,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1658,31,25,4236585057958586567,8835269087991553017,0000000005,0500000287,0000000030,MB-1033,2,3499.125,6998.250,0000000005,2019-04-17,0000000005,2019-04-22,K4,2019-04-30,0100000024,APJ,USD,79400,69475.000,9925.000,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1659,28,25,4236585057958586567,8835269087991553017,0000000005,0500000287,0000000040,HB-1176,9,1049.125,9442.125,0000000005,2019-04-17,0000000005,2019-04-22,K4,2019-04-30,0100000024,APJ,USD,79400,69475.000,9925.000,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1660,27,25,4236585057958586567,8835269087991553017,0000000005,0500000287,0000000050,HB-1175,4,786.625,3146.500,0000000005,2019-04-17,0000000005,2019-04-22,K4,2019-04-30,0100000024,APJ,USD,79400,69475.000,9925.000,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1661,9,25,4236585057958586567,8835269087991553017,0000000005,0500000287,0000000060,CB-1163,6,252.000,1512.000,0000000005,2019-04-17,0000000005,2019-04-22,K4,2019-04-30,0100000024,APJ,USD,79400,69475.000,9925.000,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1662,25,25,4236585057958586567,8835269087991553017,0000000005,0500000287,0000000070,HB-1173,8,567.875,4543.000,0000000005,2019-04-17,0000000005,2019-04-22,K4,2019-04-30,0100000024,APJ,USD,79400,69475.000,9925.000,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1663,22,25,4236585057958586567,8835269087991553017,0000000005,0500000287,0000000080,EB-1137,1,6912.500,6912.500,0000000005,2019-04-17,0000000005,2019-04-22,K4,2019-04-30,0100000024,APJ,USD,79400,69475.000,9925.000,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1664,22,25,4236585057958586567,8835269087991553017,0000000005,0500000287,0000000090,EB-1137,5,6912.500,34562.500,0000000005,2019-04-17,0000000005,2019-04-22,K4,2019-04-30,0100000024,APJ,USD,79400,69475.000,9925.000,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1665,32,26,-7886866635997615593,-3705696609827189866,0000000003,0500000288,0000000010,MB-1034,10,2186.625,21866.250,0000000003,2019-04-18,0000000003,2019-04-19,K4,2019-04-30,0100000025,EMEA,USD,28587,25013.625,3573.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1666,28,26,-7886866635997615593,-3705696609827189866,0000000003,0500000288,0000000020,HB-1176,3,1049.125,3147.375,0000000003,2019-04-18,0000000003,2019-04-19,K4,2019-04-30,0100000025,EMEA,USD,28587,25013.625,3573.375,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1667,2,9,606028857268434050,-8931986569242120807,0000000006,0500000289,0000000010,BX-1012,7,349.125,2443.875,0000000006,2019-04-19,0000000006,2019-04-20,K4,2019-04-30,0100000008,EMEA,USD,6687,5851.125,835.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1668,11,9,606028857268434050,-8931986569242120807,0000000006,0500000289,0000000020,CC-1022,2,1050.000,2100.000,0000000006,2019-04-19,0000000006,2019-04-20,K4,2019-04-30,0100000008,EMEA,USD,6687,5851.125,835.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1669,1,9,606028857268434050,-8931986569242120807,0000000006,0500000289,0000000030,BX-1011,6,217.875,1307.250,0000000006,2019-04-19,0000000006,2019-04-20,K4,2019-04-30,0100000008,EMEA,USD,6687,5851.125,835.875,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
1670,10,6,3712961009998929372,8835269087991553017,0000000002,0500000290,0000000010,CC-1021,1,1001.000,1001.000,0000000002,2019-04-20,0000000002,2019-04-22,K4,2019-04-30,0100000005,EMEA,USD,130393,114093.875,16299.125,Completed,Completed,Completed,2025-03-28 23:23:54.0033333
